dataflow,country,indicator,sex_sex,year,value,unit_multiplier_unit_multiplier,unit_measure_unit_of_measure,obs_status_observation_status,obs_conf_observation_confidentaility,lower_bound_lower_bound,upper_bound_upper_bound,wgtd_sampl_size_weighted_sample_size,obs_footnote_observation_footnote,series_footnote_series_footnote,data_source_data_source,source_link_citation_of_or_link_to_the_data_source,custodian_custodian,time_period_method_time_period_activity_related_to_when_the_data_are_collected,ref_period_reference_period,coverage_time_the_period_of_time_for_which_data_are_provided,age_current_age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,57.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,52.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,54.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,55.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,56.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, astern and outhern frica,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,57.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of entral frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,49.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of entral frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,50.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of entral frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,51,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of entral frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,51.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of entral frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,52.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates  ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,58,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates  ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,59.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates  ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,60.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates  ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,61.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates  ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,62.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,55.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,56.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,57.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,58.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, conomic ommunity of est frican tates ,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,59.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2000-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, gypt,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,89.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Egypt Family Health Survey 2021 (Key findings),NA,NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, swatini,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,73.5,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Central Statistical Office (CSO). 2023. Eswatini Multiple Indicator Cluster Survey 2021-2022; Survey Findings Report. Mbabane; Eswatini: Central Statistical Office (CSO).,NA,NA,EOF: End of fieldwork,NA,2007-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, thiopia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,43,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey (Mini) 2019,NA,NA,EOF: End of fieldwork,NA,2000-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,91.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,91.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,92.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,92.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,92.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,91.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,91.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,92.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,92.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,92.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,88.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2019,89.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,89.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,90.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, urope and entral sia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2022,90.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,NA,NA,Population weighted averages calculated by UNICEF using WPP2024 weights,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, iji,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,88.7,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Multiple Indicator Cluster Survey 2021,NA,NA,EOF: End of fieldwork,NA,2013-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, abon,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2021,77.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Demographic and Health Survey 2019-21,Statcompiler,NA,EOF: End of fieldwork,NA,2001-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ambia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,75.6,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Multiple Indicator Cluster Survey 2018,NA,NA,EOF: End of fieldwork,NA,2006-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ambia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2020,78.5,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,The Gambia Demographic and Health Survey 2019-20,Statcompiler,NA,EOF: End of fieldwork,NA,2006-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, eorgia,MNCH_ANC4: Antenatal care 4+ visits - percentage of women (aged 15-49 years) attended at least four times during pregnancy by any provider,_T: Total,2018,81.1,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,NA,NA,Health Care; Statistical Yearbook 2020 Georgia. Tbilisi: Ministry of Labour; Health and Social Affairs of Georgia; National Centre for Disease Control and Public Health; 2021.,NA,NA,EOF: End of fieldwork,NA,2005-2020,Y15T49: 15 to 49 years old
