dataflow,country,indicator,sex_sex,year,value,unit_multiplier_unit_multiplier,unit_measure_unit_of_measure,obs_status_observation_status,obs_conf_observation_confidentaility,lower_bound_lower_bound,upper_bound_upper_bound,wgtd_sampl_size_weighted_sample_size,obs_footnote_observation_footnote,series_footnote_series_footnote,data_source_data_source,source_link_citation_of_or_link_to_the_data_source,custodian_custodian,time_period_method_time_period_activity_related_to_when_the_data_are_collected,ref_period_reference_period,coverage_time_the_period_of_time_for_which_data_are_provided,age_current_age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, amaica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.7,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included (Skilled health personnel),NA,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, amaica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included (Skilled health personnel),NA,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, amaica,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Unclear definition of the cadres included (Skilled health personnel),NA,PLISA Health Information Platform. Indicator profile: Deliveries attended by skilled birth attendants (%) [online database]. Washington; DC: Pan American Health Organization/World Health Organization (PAHO/WHO); 2023 (https://opendata.paho.org/es/indicadores-basicos/tablero-de-los-indicadores-basicos; accessed 21 September 2023).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, apan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Trends in live births by place of delivery: Japan; each prefecture and 21 major cities. 2018 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan); National Statistics Center [Japan]; 2019 (https://www.e-stat.go.jp/en/stat-search?page=2&query=2018%20vital%20statistics&layout=dataset&metadata=1&data=1; accessed 29 January 2020).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, apan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Trends in live births by place of delivery: Japan; urban/rural residence. 2019 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan); National Statistics Center [Japan]; 2019 (https://www.e-stat.go.jp/en/stat-search?page=2&query=2018%20vital%20statistics&layout=dataset&metadata=1&data=1; accessed 06 January 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, apan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Trends in live births by place of delivery: Japan; each prefecture (special wards and specified cities) . 2021 Vital Statistics of Japan [website]. Tokyo: e-stat (Portal Site of Official Statistics of Japan); National Statistics Center [Japan]; 2021 (https://www.e-stat.go.jp/stat-search/files?page=1&layout=datalist&toukei=00450011&tstat=000001028897&cycle=7&year=20200&month=0&tclass1=000001053058&tclass2=000001053061&tclass3=000001053064&stat_infid=000032118535&result_back=1&tclass4val=0; accessed 30 November 2021).,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, apan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,2021 vital statistics of Japan Volume 1; Natality Table 4.9: Number of live births by place of delivery : Japan; each prefecture (special wards and specified cities); 2021 (https://www.e-stat.go.jp/stat-search/files?page=1&query=2021%E5%B9%B4&layout=dataset&toukei=00450011&tstat=000001028897&cycle=7&month=0&tclass1=000001053058&tclass2=000001053061&tclass3=000001053064&stat_infid=000032235776&tclass4val=0&metadata=1&data=1),Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, apan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,2022 vital statistics of Japan Volume 1; Natality Table 4.7: Number of live births by place of delivery: Japan; 2022 (https://www.e-stat.go.jp/stat-search/files?stat_infid=000040101527),Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, ordan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.7,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Jordan Population and Family and Health Survey2017-18. Amman; Jordan; and Rockville; Maryland; USA: Department of Statistics (DOS) ; ICF; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2002-2023,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, azakhstan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Institutional Birth (IB): includes all deliveries that occurred at a health facility (Births that occur in medical institutions with the help of qualified medical staff (doctors, obstetricians, etc.))",NA,Ministry of Healthcare of the Republic of Kazakhstan. Country consultation Dec 2019; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, enya,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,89.3,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (doctor, nurse, midwife, clinical officer)",NA,KNBS and ICF. 2023. Kenya Demographic and Health Survey 2022. Nairobi; Kenya; and Rockville; Maryland;USA: KNBS and ICF.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, iribati,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,91.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Definition includes other cadres that is not in alignment with the standard definition (medical doctor, nurse/midwife, medical assistant)",NA,Kiribati Social Development Indicator Survey 2018-19; Survey Findings Report. South Tarawa; Kiribati: National Statistics Office; United Nations Children's Fund (UNICEF); 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uwait,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Annual Bulletin for Vital Statistics - Births and Deaths 2018. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uwait,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Annual Bulletin for Vital Statistics - Births and Deaths 2019. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2020.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uwait,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Annual Bulletin for Vital Statistics - Births and Deaths 2020. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2021.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uwait,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,99.9,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Annual Bulletin for Vital Statistics - Births and Deaths 2021. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2022.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, uwait,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,99.2,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,Institutional Birth (IB): includes all deliveries that occurred at a health facility,NA,Annual Bulletin for Vital Statistics - Births and Deaths 2022. Kuwait City: Central Statistical Bureau (Office) [Kuwait]; 2023.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2004-2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, yrgyzstan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,99.8,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife",NA,Kyrgyztan Multiple Indicator Cluster Survey 2018; Survey Findings Report. Bishkek: National Statistical Committee of the Kyrgyz Republic; UNICEF; 2019.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, yrgyzstan,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,100,0: Units,PCNT: %,RP: Reported,F: Free,NA,NA,NA,"Cadres included align with the standard definition of: Doctor, nurse and/or midwife (Medical doctor, Nurse/Midwife and Feldsher)",NA,National Statistical Committee of the Kyrgyz Republic and UNICEF; MICS Follow-up Survey on Covid-19 impact on children and women in Kyrgyzstan; Snapshots of Key Findings. Bishkek; Kyrgyzstan: National Statistical Committee of the Kyrgyz Republic and UNICEF.,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024 (SDG inclusion=1),NA,EOF: End of fieldwork,NA,2000-2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2018,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2018,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2019,94.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2019,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2020,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2020,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2021,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2021,Y15T49: 15 to 49 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators, atin merica and the aribbean,MNCH_SAB: Skilled birth attendant - percentage of deliveries attended by skilled health personnel,_T: Total,2022,94.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,NA,NA,NA,Estimate based on Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,Joint UNICEF-WHO Database on Skilled Birth Attendance 2024,NA,NA,EOF: End of fieldwork,NA,2022,Y15T49: 15 to 49 years old
